name Visual3d_SIMM_grf.mot
datacolumns 19
datarows 494
range 0.000000 2.054167
endheader
time	ground_force_vx	ground_force_vy	ground_force_vz	ground_force_px	ground_force_py	ground_force_pz	l_ground_force_vx	l_ground_force_vy	l_ground_force_vz	l_ground_force_px	l_ground_force_py	l_ground_force_pz	ground_torque_x	ground_torque_y	ground_torque_z	l_ground_torque_x	l_ground_torque_y	l_ground_torque_z
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.004167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.012500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.016667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.020833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.025000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.029167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.033333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.037500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.045833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.054167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.058333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.062500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.066667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.070833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.075000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.079167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.087500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.091667	-2.664502	27.719698	0.682527	-1.021202	0.061155	0.224887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.157576	0.000000	0.000000	0.000000	0.000000
0.095833	-1.566183	42.049007	1.259859	-1.043706	0.060108	0.229287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.211004	0.000000	0.000000	0.000000	0.000000
0.100000	0.295112	59.816559	2.034669	-1.059718	0.059010	0.232272	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229397	0.000000	0.000000	0.000000	0.000000
0.104167	2.770295	81.095589	2.984396	-1.071096	0.057894	0.234395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.208334	0.000000	0.000000	0.000000	0.000000
0.108333	5.453177	105.697426	4.057832	-1.078788	0.056785	0.235934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.153642	0.000000	0.000000	0.000000	0.000000
0.112500	7.713224	133.043045	5.200000	-1.083400	0.055698	0.237081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080208	0.000000	0.000000	0.000000	0.000000
0.116667	8.886411	162.158310	6.379307	-1.085474	0.054643	0.237986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003275	0.000000	0.000000	0.000000	0.000000
0.120833	8.502602	191.849228	7.586583	-1.085594	0.053631	0.238755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.068881	0.000000	0.000000	0.000000	0.000000
0.125000	6.402542	220.955475	8.817589	-1.084266	0.052674	0.239463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.132661	0.000000	0.000000	0.000000	0.000000
0.129167	2.794860	248.563751	10.058448	-1.081949	0.051783	0.240149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.188732	0.000000	0.000000	0.000000	0.000000
0.133333	-1.891410	274.128998	11.264062	-1.078947	0.050963	0.240834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.236849	0.000000	0.000000	0.000000	0.000000
0.137500	-7.156912	297.466095	12.347686	-1.075468	0.050216	0.241545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.269938	0.000000	0.000000	0.000000	0.000000
0.141667	-12.615705	318.660858	13.181437	-1.071612	0.049538	0.242298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.270500	0.000000	0.000000	0.000000	0.000000
0.145833	-18.080004	337.963623	13.612486	-1.067410	0.048923	0.243117	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.215044	0.000000	0.000000	0.000000	0.000000
0.150000	-23.547844	355.722046	13.500586	-1.062843	0.048364	0.244034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081617	0.000000	0.000000	0.000000	0.000000
0.154167	-29.141788	372.359558	12.746772	-1.057858	0.047854	0.245065	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.142684	0.000000	0.000000	0.000000	0.000000
0.158333	-35.004768	388.304321	11.295197	-1.052431	0.047388	0.246224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.461140	0.000000	0.000000	0.000000	0.000000
0.162500	-41.235332	403.908478	9.126676	-1.046568	0.046967	0.247523	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.870234	0.000000	0.000000	0.000000	0.000000
0.166667	-47.795956	419.388641	6.283866	-1.040359	0.046586	0.248958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.354513	0.000000	0.000000	0.000000	0.000000
0.170833	-54.508053	434.834930	2.910650	-1.033957	0.046246	0.250509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.882388	0.000000	0.000000	0.000000	0.000000
0.175000	-61.084572	450.256958	-0.770689	-1.027539	0.045943	0.252146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.413974	0.000000	0.000000	0.000000	0.000000
0.179167	-67.252953	465.635468	-4.559081	-1.021283	0.045677	0.253825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.916371	0.000000	0.000000	0.000000	0.000000
0.183333	-72.821884	480.951172	-8.367684	-1.015334	0.045444	0.255501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.374824	0.000000	0.000000	0.000000	0.000000
0.187500	-77.663078	496.204742	-12.208116	-1.009786	0.045243	0.257147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.788601	0.000000	0.000000	0.000000	0.000000
0.191667	-81.699715	511.383148	-16.124771	-1.004692	0.045068	0.258739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.160430	0.000000	0.000000	0.000000	0.000000
0.195833	-84.880562	526.374329	-20.128586	-1.000081	0.044916	0.260266	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.491762	0.000000	0.000000	0.000000	0.000000
0.200000	-87.185226	540.949219	-24.169088	-0.995948	0.044784	0.261717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.781794	0.000000	0.000000	0.000000	0.000000
0.204167	-88.626930	554.819702	-28.149557	-0.992278	0.044671	0.263082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.025774	0.000000	0.000000	0.000000	0.000000
0.208333	-89.265915	567.715393	-31.960773	-0.989034	0.044581	0.264352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.220502	0.000000	0.000000	0.000000	0.000000
0.212500	-89.175468	579.458801	-35.503445	-0.986174	0.044518	0.265518	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.364715	0.000000	0.000000	0.000000	0.000000
0.216667	-88.444710	589.969666	-38.705387	-0.983646	0.044488	0.266567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.459824	0.000000	0.000000	0.000000	0.000000
0.220833	-87.167519	599.218445	-41.515011	-0.981387	0.044495	0.267487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.509979	0.000000	0.000000	0.000000	0.000000
0.225000	-85.436897	607.203308	-43.875496	-0.979333	0.044538	0.268273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.517572	0.000000	0.000000	0.000000	0.000000
0.229167	-83.359245	613.923035	-45.726734	-0.977424	0.044618	0.268930	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.484545	0.000000	0.000000	0.000000	0.000000
0.233333	-81.033836	619.390137	-47.019829	-0.975608	0.044734	0.269472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.412859	0.000000	0.000000	0.000000	0.000000
0.237500	-78.559540	623.665466	-47.729710	-0.973833	0.044887	0.269905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.304557	0.000000	0.000000	0.000000	0.000000
0.241667	-76.028717	626.847229	-47.872574	-0.972061	0.045077	0.270235	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.164584	0.000000	0.000000	0.000000	0.000000
0.245833	-73.524811	629.052429	-47.516396	-0.970253	0.045306	0.270468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.001928	0.000000	0.000000	0.000000	0.000000
0.250000	-71.095428	630.402466	-46.779106	-0.968378	0.045574	0.270616	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.825418	0.000000	0.000000	0.000000	0.000000
0.254167	-68.759995	630.995422	-45.812878	-0.966416	0.045878	0.270698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.644684	0.000000	0.000000	0.000000	0.000000
0.258333	-66.523438	630.855530	-44.768169	-0.964355	0.046214	0.270739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.469172	0.000000	0.000000	0.000000	0.000000
0.262500	-64.392540	629.951355	-43.757622	-0.962180	0.046576	0.270763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.303805	0.000000	0.000000	0.000000	0.000000
0.266667	-62.396133	628.234741	-42.847752	-0.959875	0.046957	0.270789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.151814	0.000000	0.000000	0.000000	0.000000
0.270833	-60.567719	625.675171	-42.061043	-0.957415	0.047352	0.270827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.014102	0.000000	0.000000	0.000000	0.000000
0.275000	-58.936848	622.259766	-41.397175	-0.954770	0.047755	0.270878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.889166	0.000000	0.000000	0.000000	0.000000
0.279167	-57.517662	617.979065	-40.852196	-0.951924	0.048163	0.270950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.777092	0.000000	0.000000	0.000000	0.000000
0.283333	-56.319885	612.831604	-40.420856	-0.948874	0.048572	0.271053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.678206	0.000000	0.000000	0.000000	0.000000
0.287500	-55.339207	606.844116	-40.090771	-0.945634	0.048983	0.271196	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.589275	0.000000	0.000000	0.000000	0.000000
0.291667	-54.555458	600.087463	-39.839886	-0.942231	0.049399	0.271383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.506385	0.000000	0.000000	0.000000	0.000000
0.295833	-53.927849	592.674072	-39.629154	-0.938701	0.049824	0.271608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.426482	0.000000	0.000000	0.000000	0.000000
0.300000	-53.408165	584.742859	-39.414131	-0.935089	0.050264	0.271859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.348229	0.000000	0.000000	0.000000	0.000000
0.304167	-52.950020	576.441650	-39.156738	-0.931438	0.050720	0.272125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.271297	0.000000	0.000000	0.000000	0.000000
0.308333	-52.504768	567.905151	-38.824692	-0.927793	0.051188	0.272401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.195452	0.000000	0.000000	0.000000	0.000000
0.312500	-52.035091	559.236694	-38.399513	-0.924203	0.051662	0.272686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.120449	0.000000	0.000000	0.000000	0.000000
0.316667	-51.511559	550.508606	-37.874435	-0.920710	0.052134	0.272985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.046206	0.000000	0.000000	0.000000	0.000000
0.320833	-50.903835	541.781433	-37.247772	-0.917346	0.052594	0.273303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.971598	0.000000	0.000000	0.000000	0.000000
0.325000	-50.185711	533.108032	-36.523922	-0.914143	0.053035	0.273638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.895244	0.000000	0.000000	0.000000	0.000000
0.329167	-49.346275	524.519348	-35.720528	-0.911120	0.053451	0.273994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.819609	0.000000	0.000000	0.000000	0.000000
0.333333	-48.394341	516.041016	-34.869617	-0.908278	0.053844	0.274385	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.749571	0.000000	0.000000	0.000000	0.000000
0.337500	-47.357143	507.726929	-34.017231	-0.905616	0.054219	0.274821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.688899	0.000000	0.000000	0.000000	0.000000
0.341667	-46.256729	499.651398	-33.207870	-0.903131	0.054586	0.275304	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.638548	0.000000	0.000000	0.000000	0.000000
0.345833	-45.103241	491.908264	-32.475395	-0.900828	0.054952	0.275821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.596179	0.000000	0.000000	0.000000	0.000000
0.350000	-43.905945	484.581055	-31.840094	-0.898702	0.055323	0.276348	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.557770	0.000000	0.000000	0.000000	0.000000
0.354167	-42.671574	477.728638	-31.307850	-0.896736	0.055701	0.276866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.520844	0.000000	0.000000	0.000000	0.000000
0.358333	-41.402714	471.388000	-30.874344	-0.894901	0.056087	0.277363	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.484706	0.000000	0.000000	0.000000	0.000000
0.362500	-40.096233	465.591980	-30.532360	-0.893180	0.056483	0.277831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.449467	0.000000	0.000000	0.000000	0.000000
0.366667	-38.750271	460.360443	-30.272161	-0.891558	0.056886	0.278271	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.415836	0.000000	0.000000	0.000000	0.000000
0.370833	-37.379593	455.695465	-30.080770	-0.890024	0.057298	0.278675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.383745	0.000000	0.000000	0.000000	0.000000
0.375000	-36.005253	451.582245	-29.941853	-0.888567	0.057717	0.279032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.352527	0.000000	0.000000	0.000000	0.000000
0.379167	-34.645672	448.008789	-29.823328	-0.887166	0.058140	0.279328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.321957	0.000000	0.000000	0.000000	0.000000
0.383333	-33.321449	444.976563	-29.681852	-0.885805	0.058562	0.279546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.293233	0.000000	0.000000	0.000000	0.000000
0.387500	-32.051308	442.486145	-29.493040	-0.884468	0.058975	0.279682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.270640	0.000000	0.000000	0.000000	0.000000
0.391667	-30.836679	440.530579	-29.244480	-0.883141	0.059372	0.279745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.255810	0.000000	0.000000	0.000000	0.000000
0.395833	-29.671482	439.091064	-28.932667	-0.881836	0.059747	0.279741	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.246633	0.000000	0.000000	0.000000	0.000000
0.400000	-28.548086	438.126404	-28.563280	-0.880577	0.060091	0.279678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.240062	0.000000	0.000000	0.000000	0.000000
0.404167	-27.449045	437.594482	-28.135597	-0.879379	0.060400	0.279557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.233850	0.000000	0.000000	0.000000	0.000000
0.408333	-26.352198	437.463928	-27.646685	-0.878254	0.060670	0.279378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.226864	0.000000	0.000000	0.000000	0.000000
0.412500	-25.241762	437.687256	-27.102982	-0.877203	0.060901	0.279143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.220435	0.000000	0.000000	0.000000	0.000000
0.416667	-24.104784	438.218323	-26.516647	-0.876226	0.061091	0.278864	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.215528	0.000000	0.000000	0.000000	0.000000
0.420833	-22.931263	439.025085	-25.903076	-0.875329	0.061242	0.278557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.210405	0.000000	0.000000	0.000000	0.000000
0.425000	-21.710148	440.056274	-25.280979	-0.874520	0.061352	0.278241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.202583	0.000000	0.000000	0.000000	0.000000
0.429167	-20.431391	441.253632	-24.670725	-0.873798	0.061419	0.277931	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.190671	0.000000	0.000000	0.000000	0.000000
0.433333	-19.097195	442.556976	-24.090387	-0.873164	0.061442	0.277636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.174737	0.000000	0.000000	0.000000	0.000000
0.437500	-17.711718	443.914825	-23.552782	-0.872603	0.061420	0.277365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.156471	0.000000	0.000000	0.000000	0.000000
0.441667	-16.279499	445.293884	-23.065607	-0.872102	0.061357	0.277119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.138489	0.000000	0.000000	0.000000	0.000000
0.445833	-14.815505	446.687683	-22.640053	-0.871656	0.061256	0.276908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.122622	0.000000	0.000000	0.000000	0.000000
0.450000	-13.334548	448.116516	-22.290106	-0.871259	0.061126	0.276740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.109248	0.000000	0.000000	0.000000	0.000000
0.454167	-11.843809	449.608063	-22.019726	-0.870901	0.060975	0.276614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.096246	0.000000	0.000000	0.000000	0.000000
0.458333	-10.341499	451.186493	-21.827150	-0.870581	0.060815	0.276525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.080504	0.000000	0.000000	0.000000	0.000000
0.462500	-8.812715	452.862793	-21.708391	-0.870289	0.060653	0.276469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.060893	0.000000	0.000000	0.000000	0.000000
0.466667	-7.238112	454.641357	-21.657539	-0.870013	0.060498	0.276447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.037856	0.000000	0.000000	0.000000	0.000000
0.470833	-5.604291	456.526764	-21.671156	-0.869740	0.060350	0.276455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.011850	0.000000	0.000000	0.000000	0.000000
0.475000	-3.908403	458.529388	-21.752060	-0.869468	0.060203	0.276490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.983456	0.000000	0.000000	0.000000	0.000000
0.479167	-2.149119	460.667328	-21.898466	-0.869203	0.060053	0.276541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.951668	0.000000	0.000000	0.000000	0.000000
0.483333	-0.320693	462.959076	-22.093668	-0.868953	0.059891	0.276592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.914427	0.000000	0.000000	0.000000	0.000000
0.487500	1.583452	465.414764	-22.314133	-0.868713	0.059711	0.276636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.871665	0.000000	0.000000	0.000000	0.000000
0.491667	3.563706	468.048523	-22.544050	-0.868473	0.059511	0.276666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.823450	0.000000	0.000000	0.000000	0.000000
0.495833	5.612841	470.880859	-22.776302	-0.868222	0.059286	0.276681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.772226	0.000000	0.000000	0.000000	0.000000
0.500000	7.721360	473.932343	-23.006647	-0.867955	0.059036	0.276682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.723234	0.000000	0.000000	0.000000	0.000000
0.504167	9.877118	477.218323	-23.234821	-0.867675	0.058761	0.276672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.678926	0.000000	0.000000	0.000000	0.000000
0.508333	12.067854	480.729797	-23.459770	-0.867389	0.058462	0.276660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.639369	0.000000	0.000000	0.000000	0.000000
0.512500	14.295812	484.436584	-23.668207	-0.867107	0.058141	0.276646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.602014	0.000000	0.000000	0.000000	0.000000
0.516667	16.566761	488.296021	-23.843681	-0.866830	0.057802	0.276627	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.562800	0.000000	0.000000	0.000000	0.000000
0.520833	18.882420	492.265778	-23.967749	-0.866547	0.057449	0.276606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.520967	0.000000	0.000000	0.000000	0.000000
0.525000	21.240705	496.317841	-24.024754	-0.866254	0.057087	0.276579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.478804	0.000000	0.000000	0.000000	0.000000
0.529167	23.636131	500.429840	-24.013155	-0.865952	0.056720	0.276549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.438901	0.000000	0.000000	0.000000	0.000000
0.533333	26.070343	504.587921	-23.938885	-0.865649	0.056351	0.276521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.401285	0.000000	0.000000	0.000000	0.000000
0.537500	28.542810	508.785034	-23.809067	-0.865360	0.055982	0.276493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.362519	0.000000	0.000000	0.000000	0.000000
0.541667	31.043621	512.999023	-23.633371	-0.865094	0.055616	0.276474	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.319462	0.000000	0.000000	0.000000	0.000000
0.545833	33.568615	517.209045	-23.418804	-0.864834	0.055251	0.276471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.269509	0.000000	0.000000	0.000000	0.000000
0.550000	36.112740	521.395630	-23.173124	-0.864566	0.054890	0.276489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.210420	0.000000	0.000000	0.000000	0.000000
0.554167	38.670536	525.535278	-22.915672	-0.864274	0.054528	0.276535	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.142423	0.000000	0.000000	0.000000	0.000000
0.558333	41.242550	529.601563	-22.668522	-0.863946	0.054166	0.276608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.066870	0.000000	0.000000	0.000000	0.000000
0.562500	43.826439	533.572998	-22.454372	-0.863584	0.053800	0.276705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.986357	0.000000	0.000000	0.000000	0.000000
0.566667	46.421627	537.403137	-22.296120	-0.863192	0.053431	0.276824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.904458	0.000000	0.000000	0.000000	0.000000
0.570833	49.030346	541.036621	-22.209652	-0.862772	0.053059	0.276958	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.821459	0.000000	0.000000	0.000000	0.000000
0.575000	51.654049	544.423645	-22.207928	-0.862333	0.052683	0.277106	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.735235	0.000000	0.000000	0.000000	0.000000
0.579167	54.300697	547.525940	-22.291714	-0.861888	0.052303	0.277263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.641629	0.000000	0.000000	0.000000	0.000000
0.583333	56.977745	550.324585	-22.454214	-0.861454	0.051921	0.277417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.536841	0.000000	0.000000	0.000000	0.000000
